"text","relation"
"<e2>Proprotein convertase subtilisin/kexin type 9</e2> (PCSK9) is at a locus for <e1>autosomal dominant hypercholesterolemia</e1>, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"<e1>Proprotein convertase subtilisin/kexin type 9</e1> (PCSK9) is at a locus for autosomal dominant hyper<e2>cholesterol</e2>emia, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant hyper<e2>cholesterol</e2>emia, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant hyper<e2>cholesterol</e2>emia, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant hyper<e2>cholesterol</e2>emia, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant hyper<e2>cholesterol</e2>emia, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant hyper<e2>cholesterol</e2>emia, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"<e1>Proprotein convertase subtilisin/kexin type 9</e1> (PCSK9) is at a locus for autosomal dominant <e2>hypercholesterolemia</e2>, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant <e2>hypercholesterolemia</e2>, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant <e2>hypercholesterolemia</e2>, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant <e2>hypercholesterolemia</e2>, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant <e2>hypercholesterolemia</e2>, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"Proprotein convertase subtilisin/kexin type 9 (<e1>PCSK9</e1>) is at a locus for autosomal dominant <e2>hypercholesterolemia</e2>, and recent data indicate that the PCSK9 gene is involved in cholesterol biosynthesis.","Association"
"<e2>D374Y</e2> segregated with <e1>hypercholesterolemia</e1> in the two former families where family members were available for study.","Association"
"<e2>D374Y</e2> segregated with <e1>hypercholesterolemia</e1> in the two former families where family members were available for study.","Association"
"<e1>Desmin-related myopathy</e1> with Mallory body-like inclusions is caused by mutations of the <e2>selenoprotein N</e2> gene.","Association"
"Mutations in the desmin and the <e1>alpha-B crystallin</e1> genes account for approximately one third of the <e2>DRM</e2> cases.","Association"
"<e2>Desmin-related myopathies</e2> (DRMs) are a heterogeneous group of muscle disorders, morphologically defined by intrasarcoplasmic aggregates of <e1>desmin</e1>.","Association"
"<e2>Desmin-related myopathies</e2> (DRMs) are a heterogeneous group of muscle disorders, morphologically defined by intrasarcoplasmic aggregates of <e1>desmin</e1>.","Association"
"Recently, we identified the <e1>selenoprotein N</e1> gene (SEPN1) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical <e2>multiminicore disease</e2>.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical <e2>multiminicore disease</e2>.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical <e2>multiminicore disease</e2>.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical <e2>multiminicore disease</e2>.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical <e2>multiminicore disease</e2>.","Association"
"Recently, we identified the <e1>selenoprotein N</e1> gene (SEPN1) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: <e2>rigid spine muscular dystrophy</e2> and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: <e2>rigid spine muscular dystrophy</e2> and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: <e2>rigid spine muscular dystrophy</e2> and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: <e2>rigid spine muscular dystrophy</e2> and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for SEPN-related myopathy (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: <e2>rigid spine muscular dystrophy</e2> and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the <e1>selenoprotein N</e1> gene (SEPN1) as responsible for <e2>SEPN-related myopathy</e2> (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for <e2>SEPN-related myopathy</e2> (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for <e2>SEPN-related myopathy</e2> (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for <e2>SEPN-related myopathy</e2> (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical multiminicore disease.","Association"
"Recently, we identified the selenoprotein N gene (<e1>SEPN1</e1>) as responsible for <e2>SEPN-related myopathy</e2> (SEPN-RM), a unique early-onset myopathy formerly divided in two different nosological categories: rigid spine muscular dystrophy and the severe form of classical multiminicore disease.","Association"
"In the original MB-<e1>DRM</e1> German family, we demonstrated a linkage of the disease to the SEPN1 locus (1p36), and subsequently a homozygous SEPN1 deletion (<e2>del 92 nucleotide -19/+73</e2>) in the affected patients.","Positive_Correlation"
"In the original MB-<e1>DRM</e1> German family, we demonstrated a linkage of the disease to the SEPN1 locus (1p36), and subsequently a homozygous SEPN1 deletion (<e2>del 92 nucleotide -19/+73</e2>) in the affected patients.","Positive_Correlation"
"In the original MB-<e1>DRM</e1> German family, we demonstrated a linkage of the disease to the SEPN1 locus (1p36), and subsequently a homozygous SEPN1 deletion (<e2>del 92 nucleotide -19/+73</e2>) in the affected patients.","Positive_Correlation"
"In the original MB-<e1>DRM</e1> German family, we demonstrated a linkage of the disease to the SEPN1 locus (1p36), and subsequently a homozygous SEPN1 deletion (<e2>del 92 nucleotide -19/+73</e2>) in the affected patients.","Positive_Correlation"
"In the original MB-<e1>DRM</e1> German family, we demonstrated a linkage of the disease to the SEPN1 locus (1p36), and subsequently a homozygous SEPN1 deletion (<e2>del 92 nucleotide -19/+73</e2>) in the affected patients.","Positive_Correlation"
"In the original MB-<e1>DRM</e1> German family, we demonstrated a linkage of the disease to the SEPN1 locus (1p36), and subsequently a homozygous SEPN1 deletion (<e2>del 92 nucleotide -19/+73</e2>) in the affected patients.","Positive_Correlation"
"The finding of Mallory body-like inclusions in two cases of genetically documented SEPN-RM led us to suspect a relationship between MB-<e1>DRM</e1> and <e2>SEPN1</e2>.","Association"
"The finding of Mallory body-like inclusions in two cases of genetically documented SEPN-RM led us to suspect a relationship between MB-<e1>DRM</e1> and <e2>SEPN1</e2>.","Association"
"The finding of Mallory body-like inclusions in two cases of genetically documented SEPN-RM led us to suspect a relationship between MB-<e1>DRM</e1> and <e2>SEPN1</e2>.","Association"
"The finding of Mallory body-like inclusions in two cases of genetically documented SEPN-RM led us to suspect a relationship between MB-<e1>DRM</e1> and <e2>SEPN1</e2>.","Association"
"The finding of Mallory body-like inclusions in two cases of genetically documented SEPN-RM led us to suspect a relationship between MB-<e1>DRM</e1> and <e2>SEPN1</e2>.","Association"
"The finding of Mallory body-like inclusions in two cases of genetically documented SEPN-RM led us to suspect a relationship between MB-<e1>DRM</e1> and <e2>SEPN1</e2>.","Association"
"Altered replication timing of the <e1>HIRA</e1>/Tuple1 locus in the <e2>DiGeorge and Velocardiofacial syndromes</e2>.","Association"
"Altered replication timing of the HIRA/<e1>Tuple1</e1> locus in the <e2>DiGeorge and Velocardiofacial syndromes</e2>.","Association"
"In this study, we show that the candidate gene <e1>HIRA</e1>/Tuple1 mapping on the non-deleted TDR22, in <e2>DGS</e2>/VCFS subjects presents a delayed replication timing.","Association"
"In this study, we show that the candidate gene HIRA/<e1>Tuple1</e1> mapping on the non-deleted TDR22, in <e2>DGS</e2>/VCFS subjects presents a delayed replication timing.","Association"
"In this study, we show that the candidate gene <e1>HIRA</e1>/Tuple1 mapping on the non-deleted TDR22, in <e2>DGS</e2>/VCFS subjects presents a delayed replication timing.","Association"
"In this study, we show that the candidate gene HIRA/<e1>Tuple1</e1> mapping on the non-deleted TDR22, in <e2>DGS</e2>/VCFS subjects presents a delayed replication timing.","Association"
