"text","relation"
"In further studies, the diuretic effects of the <e2>CB1</e2> agonist AM4054 were similar in male and female rats, displayed a relatively rapid onset to action, and were dose-dependently antagonized by 30 minutes pretreatment with <e1>rimonabant</e1>, but not by the vanilloid receptor type I antagonist capsazepine, nor were the effects of WIN 55,212 antagonized by the CB2 antagonist AM630 [(6-iodo-2-methyl-1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl](4-methoxyphenyl) methanone)].","Antagonist"
"In further studies, the diuretic effects of the CB1 agonist AM4054 were similar in male and female rats, displayed a relatively rapid onset to action, and were dose-dependently antagonized by 30 minutes pretreatment with rimonabant, but not by the <e2>vanilloid receptor type I</e2> antagonist <e1>capsazepine</e1>, nor were the effects of WIN 55,212 antagonized by the CB2 antagonist AM630 [(6-iodo-2-methyl-1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl](4-methoxyphenyl) methanone)].","Antagonist"
"In further studies, the diuretic effects of the CB1 agonist AM4054 were similar in male and female rats, displayed a relatively rapid onset to action, and were dose-dependently antagonized by 30 minutes pretreatment with rimonabant, but not by the vanilloid receptor type I antagonist capsazepine, nor were the effects of WIN 55,212 antagonized by the <e2>CB2</e2> antagonist <e1>AM630</e1> [(6-iodo-2-methyl-1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl](4-methoxyphenyl) methanone)].","Antagonist"
"In further studies, the diuretic effects of the CB1 agonist AM4054 were similar in male and female rats, displayed a relatively rapid onset to action, and were dose-dependently antagonized by 30 minutes pretreatment with rimonabant, but not by the vanilloid receptor type I antagonist capsazepine, nor were the effects of WIN 55,212 antagonized by the <e2>CB2</e2> antagonist AM630 [<e1>(6-iodo-2-methyl-1-[2-(4-morpholinyl)ethyl]-1H-indol-3-yl](4-methoxyphenyl) methanone)</e1>].","Antagonist"
"Rheumatoid synovial cells expressed <e2>PPARgamma</e2> mRNA, and the PPARgamma ligands <e1>15-deoxy-Delta(12,14)-prostaglandin J(2)</e1> and troglitazone reduced the proliferation and induced apoptosis in synovial cells.","Regulator"
"Rheumatoid synovial cells expressed <e2>PPARgamma</e2> mRNA, and the PPARgamma ligands <e1>15-deoxy-Delta(12,14)-prostaglandin J(2)</e1> and troglitazone reduced the proliferation and induced apoptosis in synovial cells.","Regulator"
"Rheumatoid synovial cells expressed <e2>PPARgamma</e2> mRNA, and the PPARgamma ligands 15-deoxy-Delta(12,14)-prostaglandin J(2) and <e1>troglitazone</e1> reduced the proliferation and induced apoptosis in synovial cells.","Regulator"
"Rheumatoid synovial cells expressed <e2>PPARgamma</e2> mRNA, and the PPARgamma ligands 15-deoxy-Delta(12,14)-prostaglandin J(2) and <e1>troglitazone</e1> reduced the proliferation and induced apoptosis in synovial cells.","Regulator"
"<e1>N-[2-(cyclohexyloxyl)-4-nitrophenyl]-methanesulfonamide</e1> (NS-398), a selective <e2>cyclooxygenase-2</e2> inhibitor, also inhibited cell proliferation, whereas it did not cause apoptosis.","Downregulator"
"N-[2-(cyclohexyloxyl)-4-nitrophenyl]-methanesulfonamide (<e1>NS-398</e1>), a selective <e2>cyclooxygenase-2</e2> inhibitor, also inhibited cell proliferation, whereas it did not cause apoptosis.","Downregulator"
"The Turkish patient and her affected relatives all had a heterozygous A to G transition at codon 557 (AAG-->GAG) of exon 10 of <e2>MEN1</e2> that results in a replacement of <e1>lysine</e1> by glutamic acid.","Part_of"
"The Turkish patient and her affected relatives all had a heterozygous A to G transition at codon 557 (AAG-->GAG) of exon 10 of <e2>MEN1</e2> that results in a replacement of lysine by <e1>glutamic acid</e1>.","Part_of"
"Mutation of arginine 228 to <e1>lysine</e1> enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4Gal-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (<e2>Glc-T</e2> activity), albeit at only 0.3% efficiency.","Part_of"
"Comparison of the crystal structures of UDP-Gal- and UDP-Glc-bound <e2>beta4Gal-T1</e2> reveals that the O4 hydroxyl group in both Gal and Glc moieties forms a hydrogen bond with the side chain <e1>carboxylate</e1> group of Glu317.","Part_of"
"The orientation of the O4 hydroxyl of glucose causes a steric hindrance to the side chain <e1>carboxylate</e1> group of Glu317, accounting for the enzyme's low <e2>Glc-T</e2> activity.","Part_of"
"Mutation of arginine 228 to <e1>lysine</e1> enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e2>Gal-T1</e2>) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Part_of"
"Mutation of arginine 228 to <e1>lysine</e1> enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4Gal-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (<e2>Glc-T</e2> activity), albeit at only 0.3% efficiency.","Part_of"
"Mutation of arginine 228 to <e1>lysine</e1> enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e2>Gal-T</e2>1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Part_of"
"Mutation of <e1>arginine</e1> 228 to lysine enhances the glucosyltransferase activity of <e2>bovine beta-1,4-galactosyltransferase I</e2>.
Beta-1,4-galactosyltransferase I (beta4Gal-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Part_of"
"Mutation of arginine 228 to <e1>lysine</e1> enhances the glucosyltransferase activity of <e2>bovine beta-1,4-galactosyltransferase I</e2>.
Beta-1,4-galactosyltransferase I (beta4Gal-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Part_of"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (<e2>beta4Gal-T1</e2>) normally transfers Gal from <e1>UDP-Gal</e1> to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Regulator"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (<e2>beta4Gal-T1</e2>) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from <e1>UDP-Glc</e1> to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Regulator"
"The crystal structure of <e2>R228K</e2>-Gal-T1 complexed with LA, <e1>UDP-Gal</e1>, and Mn(2+) determined at 1.9 A resolution shows that the Asp318 side chain exhibits a minor alternate conformation, compared to that in the wild type.","Regulator"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e2>Gal-T1</e2>) normally transfers Gal from <e1>UDP-Gal</e1> to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Regulator"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e2>Gal-T1</e2>) normally transfers Gal from UDP-Gal to GlcNAc in the presence of <e1>Mn(2+)</e1> ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Regulator"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e1>Gal</e1>-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (<e2>Gal-T</e2> activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Regulator"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e2>Gal-T</e2>1) normally transfers Gal from <e1>UDP-Gal</e1> to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Regulator"
"The orientation of the <e1>O4 hydroxyl of glucose</e1> causes a steric hindrance to the side chain carboxylate group of Glu317, accounting for the enzyme's low <e2>Glc-T</e2> activity.","Regulator"
"Comparison of the crystal structures of UDP-Gal- and UDP-Glc-bound beta4<e2>Gal-T</e2>1 reveals that the <e1>O4 hydroxyl</e1> group in both Gal and Glc moieties forms a hydrogen bond with the side chain carboxylate group of Glu317.","Regulator"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e2>Gal-T</e2>1) normally transfers Gal from <e1>UDP-Gal</e1> to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Regulator"
"Mutation of arginine 228 to <e1>lysine</e1> enhances the <e2>glucosyltransferase</e2> activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4Gal-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Upregulator"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4Gal-T1) normally transfers Gal from UDP-Gal to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from <e1>UDP-Glc</e1> to GlcNAc (<e2>Glc-T</e2> activity), albeit at only 0.3% efficiency.","Substrate"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
<e2>Beta-1,4-galactosyltransferase I</e2> (beta4Gal-T1) normally transfers Gal from <e1>UDP-Gal</e1> to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Substrate"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (beta4<e2>Gal-T</e2>1) normally transfers Gal from <e1>UDP-Gal</e1> to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Substrate"
"Mutation of arginine 228 to lysine enhances the glucosyltransferase activity of bovine beta-1,4-galactosyltransferase I.
Beta-1,4-galactosyltransferase I (<e2>beta4Gal-T1</e2>) normally transfers Gal from <e1>UDP-Gal</e1> to GlcNAc in the presence of Mn(2+) ion (Gal-T activity) and also transfers Glc from UDP-Glc to GlcNAc (Glc-T activity), albeit at only 0.3% efficiency.","Substrate"
"Discovery of novel <e1>2-hydroxydiarylamide</e1> derivatives as <e2>TMPRSS4</e2> inhibitors.","Downregulator"
"In this study, a novel series of <e1>2-hydroxydiarylamide</e1> derivatives were synthesized and evaluated for inhibiting TMPRSS4 <e2>serine protease</e2> activity and suppressing cancer cell invasion.","Downregulator"
"Discovery of novel <e1>2-hydroxydiarylamide</e1> derivatives as <e2>TMPRSS4</e2> inhibitors.","Downregulator"
"In the presence of alphaAR blockade, concentration-response curves for <e1>isoproterenol</e1>, norepinephrine, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Regulator"
"In the presence of alphaAR blockade, concentration-response curves for isoproterenol, <e1>norepinephrine</e1>, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Regulator"
"In the presence of alphaAR blockade, concentration-response curves for isoproterenol, nor<e1>epinephrine</e1>, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Regulator"
"In the presence of alphaAR blockade, concentration-response curves for <e1>isoproterenol</e1>, norepinephrine, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Regulator"
"In the presence of alphaAR blockade, concentration-response curves for isoproterenol, <e1>norepinephrine</e1>, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Regulator"
"In the presence of alphaAR blockade, concentration-response curves for isoproterenol, nor<e1>epinephrine</e1>, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Regulator"
"In higher cortical structures such as the hippocampus, <e1>norepinephrine</e1>, via <e2>beta adrenergic receptor</e2> (AR) activation, has been shown to reinforce the cognitive processes of attention and memory.","Regulator"
"In higher cortical structures such as the hippocampus, <e1>norepinephrine</e1>, via beta adrenergic receptor (<e2>AR</e2>) activation, has been shown to reinforce the cognitive processes of attention and memory.","Regulator"
"In contrast, the selective <e2>beta2AR</e2> antagonists ICI-118,551 and butoxamine inhibited <e1>isoproterenol</e1>-mediated enhancement with apparent low affinities (K(b) of 222 +/- 61 and 9268 +/- 512 nM, respectively).","Agonist"
"In the presence of alphaAR blockade, concentration-response curves for <e1>isoproterenol</e1>, norepinephrine, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Agonist"
"The selective <e2>betaAR</e2> agonist <e1>isoproterenol</e1> caused an enhancement of hippocampal CA3 network activity, as measured by an increase in frequency of spontaneous burst discharges recorded in the CA3 region.","Agonist"
"In the presence of alphaAR blockade, concentration-response curves for <e1>isoproterenol</e1>, norepinephrine, and epinephrine suggested that a <e2>beta1AR</e2> was involved in this response, and the rank order of potency was isoproterenol > norepinephrine = epinephrine.","Agonist"
"In contrast, the selective <e2>beta2AR</e2> antagonists ICI-118,551 and <e1>butoxamine</e1> inhibited isoproterenol-mediated enhancement with apparent low affinities (K(b) of 222 +/- 61 and 9268 +/- 512 nM, respectively).","Antagonist"
